date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:18:12	26053/26053	---MCZ	200	added ('OK')	text/css	etag:%221d9c91e0db028c5%22	https://udvash.com/UMS.UdvashUnmesh/lib/aos/aos.css	C:/My%20Web%20Sites/utvas/udvash.com/UMS.UdvashUnmesh/lib/aos/aos.css	(from https://udvash.com/Branch)
12:18:12	13928/13928	---MCZ	200	added ('OK')	text/css	etag:%221d9c91e0db07b68%22	https://udvash.com/UMS.UdvashUnmesh/lib/swiper/swiper-bundle.min.css	C:/My%20Web%20Sites/utvas/udvash.com/UMS.UdvashUnmesh/lib/swiper/swiper-bundle.min.css	(from https://udvash.com/Branch)
12:18:12	13775/13775	---MCZ	200	added ('OK')	text/css	etag:%221d9c91e0db078cf%22	https://udvash.com/UMS.UdvashUnmesh/lib/glightbox/css/glightbox.min.css	C:/My%20Web%20Sites/utvas/udvash.com/UMS.UdvashUnmesh/lib/glightbox/css/glightbox.min.css	(from https://udvash.com/Branch)
12:18:13	56507/56507	---MCZ	200	added ('OK')	text/css	etag:%221da7da71835f3bb%22	https://udvash.com/UMS.UdvashUnmesh/css/uuu_custom.css	C:/My%20Web%20Sites/utvas/udvash.com/UMS.UdvashUnmesh/css/uuu_custom.css	(from https://udvash.com/Branch)
12:18:13	89501/89501	---MCZ	200	added ('OK')	application/javascript	etag:%221d9c91e0db1109d%22	https://udvash.com/UMS.UdvashUnmesh/lib/jquery/jquery.min.js	C:/My%20Web%20Sites/utvas/udvash.com/UMS.UdvashUnmesh/lib/jquery/jquery.min.js	(from https://udvash.com/Branch)
12:18:13	89711/89711	---MCZ	200	added ('OK')	application/javascript	etag:%221d9c91e0db1136f%22	https://udvash.com/UMS.UdvashUnmesh/lib/bootstrap/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/utvas/udvash.com/UMS.UdvashUnmesh/lib/bootstrap/js/bootstrap.bundle.min.js	(from https://udvash.com/Branch)
12:18:13	14690/14690	---MCZ	200	added ('OK')	application/javascript	etag:%221d9c91e0db07462%22	https://udvash.com/UMS.UdvashUnmesh/lib/aos/aos.js	C:/My%20Web%20Sites/utvas/udvash.com/UMS.UdvashUnmesh/lib/aos/aos.js	(from https://udvash.com/Branch)
12:18:14	141240/141240	---MCZ	200	added ('OK')	application/javascript	etag:%221d9c91e0db26ab8%22	https://udvash.com/UMS.UdvashUnmesh/lib/swiper/swiper-bundle.min.js	C:/My%20Web%20Sites/utvas/udvash.com/UMS.UdvashUnmesh/lib/swiper/swiper-bundle.min.js	(from https://udvash.com/Branch)
12:18:14	4345/4345	---MCZ	200	added ('OK')	application/javascript	etag:%221d9c91e0db05df9%22	https://udvash.com/UMS.UdvashUnmesh/lib/purecounter/purecounter.js	C:/My%20Web%20Sites/utvas/udvash.com/UMS.UdvashUnmesh/lib/purecounter/purecounter.js	(from https://udvash.com/Branch)
12:18:14	54762/54762	---MCZ	200	added ('OK')	application/javascript	etag:%221d9c91e0db098ea%22	https://udvash.com/UMS.UdvashUnmesh/lib/glightbox/js/glightbox.min.js	C:/My%20Web%20Sites/utvas/udvash.com/UMS.UdvashUnmesh/lib/glightbox/js/glightbox.min.js	(from https://udvash.com/Branch)
12:18:14	12671/12671	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:14%20GMT	https://udvash.com/Branch/Details/23	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/23.html	(from https://udvash.com/Branch)
12:18:14	1371/1371	---M--	200	added ('OK')	image/png	etag:%221d8c8f8c467a7e8%22	https://udvash.com/media/Images/Udvash/Common/mapicon.png	C:/My%20Web%20Sites/utvas/udvash.com/media/Images/Udvash/Common/mapicon.png	(from https://udvash.com/Branch)
12:18:15	12521/12521	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:15%20GMT	https://udvash.com/Branch/Details/13	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/13.html	(from https://udvash.com/Branch)
12:18:15	12459/12459	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:15%20GMT	https://udvash.com/Branch/Details/18	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/18.html	(from https://udvash.com/Branch)
12:18:15	12713/12713	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:15%20GMT	https://udvash.com/Branch/Details/17	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/17.html	(from https://udvash.com/Branch)
12:18:15	12526/12526	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:15%20GMT	https://udvash.com/Branch/Details/16	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/16.html	(from https://udvash.com/Branch)
12:18:16	12418/12418	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:16%20GMT	https://udvash.com/Branch/Details/1	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/1.html	(from https://udvash.com/Branch)
12:18:16	12486/12486	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:16%20GMT	https://udvash.com/Branch/Details/2	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/2.html	(from https://udvash.com/Branch)
12:18:16	12586/12586	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:16%20GMT	https://udvash.com/Branch/Details/10	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/10.html	(from https://udvash.com/Branch)
12:18:16	11976/11976	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:16%20GMT	https://udvash.com/Branch/Details/65	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/65.html	(from https://udvash.com/Branch)
12:18:16	12544/12544	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:16%20GMT	https://udvash.com/Branch/Details/15	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/15.html	(from https://udvash.com/Branch)
12:18:17	12602/12602	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:17%20GMT	https://udvash.com/Branch/Details/8	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/8.html	(from https://udvash.com/Branch)
12:18:17	12666/12666	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:17%20GMT	https://udvash.com/Branch/Details/7	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/7.html	(from https://udvash.com/Branch)
12:18:17	12600/12600	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:17%20GMT	https://udvash.com/Branch/Details/12	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/12.html	(from https://udvash.com/Branch)
12:18:17	12635/12635	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:17%20GMT	https://udvash.com/Branch/Details/5	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/5.html	(from https://udvash.com/Branch)
12:18:18	12595/12595	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:17%20GMT	https://udvash.com/Branch/Details/3	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/3.html	(from https://udvash.com/Branch)
12:18:18	12365/12365	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:18%20GMT	https://udvash.com/Branch/Details/21	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/21.html	(from https://udvash.com/Branch)
12:18:18	12633/12633	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:18%20GMT	https://udvash.com/Branch/Details/14	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/14.html	(from https://udvash.com/Branch)
12:18:18	12672/12672	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:18%20GMT	https://udvash.com/Branch/Details/6	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/6.html	(from https://udvash.com/Branch)
12:18:19	12521/12521	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:18%20GMT	https://udvash.com/Branch/Details/4	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/4.html	(from https://udvash.com/Branch)
12:18:19	12563/12563	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:19%20GMT	https://udvash.com/Branch/Details/9	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/9.html	(from https://udvash.com/Branch)
12:18:19	12805/12805	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:19%20GMT	https://udvash.com/Branch/Details/27	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/27.html	(from https://udvash.com/Branch)
12:18:19	12633/12633	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:19%20GMT	https://udvash.com/Branch/Details/19	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/19.html	(from https://udvash.com/Branch)
12:18:20	12436/12436	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:20%20GMT	https://udvash.com/Branch/Details/22	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/22.html	(from https://udvash.com/Branch)
12:18:20	12560/12560	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:20%20GMT	https://udvash.com/Branch/Details/36	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/36.html	(from https://udvash.com/Branch)
12:18:20	12410/12410	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:20%20GMT	https://udvash.com/Branch/Details/59	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/59.html	(from https://udvash.com/Branch)
12:18:20	12476/12476	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:20%20GMT	https://udvash.com/Branch/Details/43	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/43.html	(from https://udvash.com/Branch)
12:18:21	11662/11662	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:20%20GMT	https://udvash.com/Branch/Details/60	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/60.html	(from https://udvash.com/Branch)
12:18:21	11868/11868	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:21%20GMT	https://udvash.com/Branch/Details/61	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/61.html	(from https://udvash.com/Branch)
12:18:22	12592/12592	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:21%20GMT	https://udvash.com/Branch/Details/42	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/42.html	(from https://udvash.com/Branch)
12:18:22	11814/11814	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:21%20GMT	https://udvash.com/Branch/Details/72	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/72.html	(from https://udvash.com/Branch)
12:18:22	11976/11976	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:22%20GMT	https://udvash.com/Branch/Details/74	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/74.html	(from https://udvash.com/Branch)
12:18:22	12713/12713	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:22%20GMT	https://udvash.com/Branch/Details/41	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/41.html	(from https://udvash.com/Branch)
12:18:23	12564/12564	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:22%20GMT	https://udvash.com/Branch/Details/47	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/47.html	(from https://udvash.com/Branch)
12:18:23	12256/12256	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:23%20GMT	https://udvash.com/Branch/Details/63	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/63.html	(from https://udvash.com/Branch)
12:18:23	12551/12551	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:23%20GMT	https://udvash.com/Branch/Details/24	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/24.html	(from https://udvash.com/Branch)
12:18:23	12614/12614	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:23%20GMT	https://udvash.com/Branch/Details/25	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/25.html	(from https://udvash.com/Branch)
12:18:24	12704/12704	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:23%20GMT	https://udvash.com/Branch/Details/32	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/32.html	(from https://udvash.com/Branch)
12:18:24	11654/11654	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:24%20GMT	https://udvash.com/Branch/Details/64	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/64.html	(from https://udvash.com/Branch)
12:18:24	12648/12648	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:24%20GMT	https://udvash.com/Branch/Details/49	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/49.html	(from https://udvash.com/Branch)
12:18:24	12642/12642	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:24%20GMT	https://udvash.com/Branch/Details/48	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/48.html	(from https://udvash.com/Branch)
12:18:24	12576/12576	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:24%20GMT	https://udvash.com/Branch/Details/31	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/31.html	(from https://udvash.com/Branch)
12:18:25	12622/12622	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:25%20GMT	https://udvash.com/Branch/Details/55	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/55.html	(from https://udvash.com/Branch)
12:18:25	12488/12488	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:25%20GMT	https://udvash.com/Branch/Details/52	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/52.html	(from https://udvash.com/Branch)
12:18:25	12643/12643	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:25%20GMT	https://udvash.com/Branch/Details/54	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/54.html	(from https://udvash.com/Branch)
12:18:25	12471/12471	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:25%20GMT	https://udvash.com/Branch/Details/56	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/56.html	(from https://udvash.com/Branch)
12:18:26	12499/12499	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:25%20GMT	https://udvash.com/Branch/Details/40	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/40.html	(from https://udvash.com/Branch)
12:18:26	12548/12548	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:26%20GMT	https://udvash.com/Branch/Details/20	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/20.html	(from https://udvash.com/Branch)
12:18:26	12606/12606	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:26%20GMT	https://udvash.com/Branch/Details/45	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/45.html	(from https://udvash.com/Branch)
12:18:26	11896/11896	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:26%20GMT	https://udvash.com/Branch/Details/62	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/62.html	(from https://udvash.com/Branch)
12:18:27	12609/12609	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:26%20GMT	https://udvash.com/Branch/Details/35	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/35.html	(from https://udvash.com/Branch)
12:18:27	12388/12388	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:27%20GMT	https://udvash.com/Branch/Details/39	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/39.html	(from https://udvash.com/Branch)
12:18:27	12473/12473	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:27%20GMT	https://udvash.com/Branch/Details/26	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/26.html	(from https://udvash.com/Branch)
12:18:28	12534/12534	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:27%20GMT	https://udvash.com/Branch/Details/38	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/38.html	(from https://udvash.com/Branch)
12:18:28	12482/12482	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:28%20GMT	https://udvash.com/Branch/Details/57	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/57.html	(from https://udvash.com/Branch)
12:18:28	12000/12000	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:28%20GMT	https://udvash.com/Branch/Details/77	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/77.html	(from https://udvash.com/Branch)
12:18:28	11872/11872	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:28%20GMT	https://udvash.com/Branch/Details/78	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/78.html	(from https://udvash.com/Branch)
12:18:28	12554/12554	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:28%20GMT	https://udvash.com/Branch/Details/58	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/58.html	(from https://udvash.com/Branch)
12:18:29	12550/12550	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:28%20GMT	https://udvash.com/Branch/Details/34	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/34.html	(from https://udvash.com/Branch)
12:18:29	11865/11865	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:29%20GMT	https://udvash.com/Branch/Details/70	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/70.html	(from https://udvash.com/Branch)
12:18:29	11910/11910	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:29%20GMT	https://udvash.com/Branch/Details/79	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/79.html	(from https://udvash.com/Branch)
12:18:29	11742/11742	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:29%20GMT	https://udvash.com/Branch/Details/80	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/80.html	(from https://udvash.com/Branch)
12:18:30	11812/11812	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:29%20GMT	https://udvash.com/Branch/Details/69	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/69.html	(from https://udvash.com/Branch)
12:18:30	11963/11963	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:30%20GMT	https://udvash.com/Branch/Details/71	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/71.html	(from https://udvash.com/Branch)
12:18:30	12210/12210	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:30%20GMT	https://udvash.com/Branch/Details/75	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/75.html	(from https://udvash.com/Branch)
12:18:30	12610/12610	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:30%20GMT	https://udvash.com/Branch/Details/33	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/33.html	(from https://udvash.com/Branch)
12:18:31	12570/12570	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:30%20GMT	https://udvash.com/Branch/Details/37	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/37.html	(from https://udvash.com/Branch)
12:18:31	12484/12484	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:31%20GMT	https://udvash.com/Branch/Details/51	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/51.html	(from https://udvash.com/Branch)
12:18:31	12544/12544	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:31%20GMT	https://udvash.com/Branch/Details/50	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/50.html	(from https://udvash.com/Branch)
12:18:31	11859/11859	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:31%20GMT	https://udvash.com/Branch/Details/73	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/73.html	(from https://udvash.com/Branch)
12:18:32	12025/12025	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:31%20GMT	https://udvash.com/Branch/Details/76	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/76.html	(from https://udvash.com/Branch)
12:18:32	11736/11736	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:32%20GMT	https://udvash.com/Branch/Details/68	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/68.html	(from https://udvash.com/Branch)
12:18:32	12614/12614	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:32%20GMT	https://udvash.com/Branch/Details/46	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/46.html	(from https://udvash.com/Branch)
12:18:32	12695/12695	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:32%20GMT	https://udvash.com/Branch/Details/29	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/29.html	(from https://udvash.com/Branch)
12:18:32	12642/12642	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:32%20GMT	https://udvash.com/Branch/Details/53	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/53.html	(from https://udvash.com/Branch)
12:18:33	12512/12512	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20May%202024%2006:18:32%20GMT	https://udvash.com/Branch/Details/44	C:/My%20Web%20Sites/utvas/udvash.com/Branch/Details/44.html	(from https://udvash.com/Branch)
